日期,收盘,开盘,高,低,交易量,涨跌幅
1994/5/6,374.57,378.23,378.23,371,,-0.97%
1994/5/5,378.23,377.53,380.17,377.24,,0.19%
1994/5/4,377.53,377.07,378.84,375.12,,0.12%
1994/5/3,377.07,379.82,381.31,373.92,,-0.72%
1994/5/2,379.82,373.25,380.62,371.88,,1.76%
1994/4/29,373.25,372.45,374.2,369.35,,0.21%
1994/4/28,372.45,375.46,376.43,372.16,,-0.80%
1994/4/26,375.46,374.79,377.37,373.99,,0.18%
1994/4/25,374.79,369.08,375.53,368.67,,1.55%
1994/4/22,369.08,367.02,371.89,367.02,,0.56%
1994/4/21,367.02,355.38,367.46,355.38,,3.28%
1994/4/20,355.38,357.36,362.03,352.12,,-0.55%
1994/4/19,357.36,360.46,364.51,352.87,,-0.86%
1994/4/18,360.46,366.29,368.44,359.06,,-1.59%
1994/4/15,366.29,365.65,368.29,364.4,,0.18%
1994/4/14,365.65,367.25,370.26,361.85,,-0.44%
1994/4/13,367.25,375.46,377.46,363.7,,-2.19%
1994/4/12,375.46,383.85,383.85,373.62,,-2.19%
1994/4/11,383.85,384.9,385.01,381.75,,-0.27%
1994/4/8,384.9,390.97,391.32,382.64,,-1.55%
1994/4/7,390.97,388.76,391.94,387.34,,0.57%
1994/4/6,388.76,389.31,390.47,384.54,,-0.14%
1994/4/5,389.31,375.42,389.68,375.42,,3.70%
1994/4/4,375.42,382.96,382.96,368.71,,-1.97%
1994/3/31,382.96,380.25,383.77,372.32,,0.71%
1994/3/30,380.25,383,386.08,375.74,,-0.72%
1994/3/29,383,393.94,395.41,382.81,,-2.77%
1994/3/28,393.92,399.86,401.45,388.45,,-1.49%
1994/3/25,399.86,403.92,405.26,399.63,,-1.01%
1994/3/24,403.92,410.5,410.5,399.83,,-1.60%
1994/3/23,410.5,410.67,413.66,410.49,,-0.04%
1994/3/22,410.67,412.99,413.01,409.49,,-0.56%
1994/3/21,412.99,417.52,417.61,412.76,,-1.08%
1994/3/18,417.52,418.45,418.89,415.32,,-0.22%
1994/3/17,418.45,415.31,418.99,415.31,,0.76%
1994/3/16,415.31,412.83,415.68,412.36,,0.60%
1994/3/15,412.83,412.93,415.07,412.31,,-0.02%
1994/3/14,412.93,409.43,413.6,409.43,,0.85%
1994/3/11,409.43,409.77,410.59,406.95,,-0.08%
1994/3/10,409.77,413.08,414.73,407.32,,-0.80%
1994/3/9,413.08,411.97,414.33,409.24,,0.27%
1994/3/8,411.97,415.3,415.3,410.01,,-0.80%
1994/3/7,415.3,411.99,416.29,411.99,,0.80%
1994/3/4,411.99,408.17,412.97,408.17,,0.94%
1994/3/3,408.17,408.18,411.19,407.39,,0.00%
1994/3/2,408.18,409.69,409.69,398.3,,-0.37%
1994/3/1,409.69,412.17,414.03,406.36,,-0.60%
1994/2/28,412.17,406.45,413.22,406.45,,1.41%
1994/2/25,406.45,402.79,406.63,402.06,,0.91%
1994/2/24,402.79,408.91,408.91,400.41,,-1.50%
1994/2/23,408.91,410.48,412.37,408.21,,-0.38%
1994/2/22,410.48,407.94,410.81,405.03,,0.62%
1994/2/18,407.94,407.39,408.23,403.03,,0.14%
1994/2/17,407.39,408.74,412.43,405.35,,-0.33%
1994/2/16,408.74,408.28,411.29,407.33,,0.11%
1994/2/15,408.28,405.11,409.17,404.91,,0.78%
1994/2/14,405.11,401.83,405.56,401.83,,0.82%
1994/2/11,401.83,401.31,402.77,398.01,,0.13%
1994/2/10,401.31,403.91,405.95,400.73,,-0.64%
1994/2/9,403.91,401.46,404.61,401.19,,0.61%
1994/2/8,401.46,399.62,402.24,396.91,,0.46%
1994/2/7,399.62,397.48,400.19,392.33,,0.54%
1994/2/4,397.48,410.05,410.08,397.11,,-3.07%
1994/2/3,410.05,411.78,411.78,407.19,,-0.42%
1994/2/2,411.78,410.22,412.44,408.68,,0.38%
1994/2/1,410.22,413.99,413.99,408.96,,-0.91%
1994/1/31,413.99,412.52,415.42,412.26,,0.36%
1994/1/28,412.52,409.93,412.65,409.73,,0.63%
1994/1/27,409.93,407.19,410.11,406.59,,0.67%
1994/1/26,407.19,406.48,408.17,404.65,,0.17%
1994/1/25,406.48,409.23,409.23,403.44,,-0.67%
1994/1/24,409.23,411.59,411.97,407.78,,-0.57%
1994/1/21,411.59,411.53,413.29,409.95,,0.01%
1994/1/20,411.53,406.38,411.6,406.38,,1.27%
1994/1/19,406.38,410.95,410.95,403.67,,-1.11%
1994/1/18,410.95,410.79,411.99,409.53,,0.04%
1994/1/17,410.79,411.75,411.81,409.36,,-0.23%
1994/1/14,411.75,408,412.36,408,,0.92%
1994/1/13,408,408.47,408.47,404.44,,-0.12%
1994/1/12,408.47,407.85,410.58,404.7,,0.15%
1994/1/11,407.85,408.91,409.24,405.59,,-0.26%
1994/1/10,408.91,404.78,409.93,404.55,,1.02%
1994/1/7,404.78,404.21,405.42,399.98,,0.14%
1994/1/6,404.21,401.07,404.56,401.07,,0.78%
1994/1/5,401.07,398.19,401.7,396.7,,0.72%
1994/1/4,398.19,395.53,399.02,394.26,,0.67%
1994/1/3,395.53,395.67,398.26,392.05,,-0.69%
1993/12/31,398.28,397.73,400.55,397.24,,0.14%
1993/12/30,397.73,395.38,398.25,395.11,,0.59%
1993/12/29,395.38,394.74,396.63,393.58,,0.16%
1993/12/28,394.74,391.84,395.02,391.45,,0.74%
1993/12/27,391.84,390.32,392.05,389.74,,0.39%
1993/12/23,390.32,388.4,392.1,388.4,,0.49%
1993/12/22,388.4,388.51,389.26,384.82,,-0.03%
1993/12/21,388.51,389.72,389.72,386.63,,-0.31%
1993/12/20,389.72,389.04,391.05,388.49,,0.17%
1993/12/17,389.04,386.18,389.89,386.18,,0.74%
1993/12/16,386.18,384.94,387.64,384.94,,0.32%
1993/12/15,384.94,382.83,385.19,381.96,,0.55%
1993/12/14,382.83,387.78,388.36,381.84,,-1.28%
1993/12/13,387.78,386.96,388.18,385.11,,0.21%
1993/12/10,386.96,387.25,387.47,385.15,,-0.07%
1993/12/9,387.25,394.81,394.81,386.08,,-1.91%
1993/12/8,394.81,396.99,396.99,392.88,,-0.55%
1993/12/7,396.99,399,399.79,395.12,,-0.50%
1993/12/6,399,401.77,401.77,392.85,,-0.69%
1993/12/3,401.77,396.17,401.81,396.17,,1.41%
1993/12/2,396.17,392.94,396.17,391.39,,0.82%
1993/12/1,392.94,386.76,394.84,386.76,,1.60%
1993/11/30,386.76,383.19,387.9,380.87,,0.93%
1993/11/29,383.19,386.31,388.49,383.06,,-0.81%
1993/11/26,386.31,385.04,386.8,385.04,,0.33%
1993/11/24,385.04,381.22,386.38,381.22,,1.00%
1993/11/23,381.22,373.37,381.43,373.37,,2.10%
1993/11/22,373.37,380.56,380.56,372.32,,-1.89%
1993/11/19,380.56,381.39,383.27,378,,-0.31%
1993/11/18,381.74,385.8,386.57,380.47,,-1.05%
1993/11/17,385.8,393.38,394.78,385,,-1.93%
1993/11/16,393.38,391.12,393.88,388.26,,0.58%
1993/11/15,391.12,395.18,395.94,390.79,,-1.03%
1993/11/12,395.18,394.66,396.52,393.7,,0.13%
1993/11/11,394.66,392.99,396.88,392.99,,0.42%
1993/11/10,392.99,385.92,393.19,385.92,,1.83%
1993/11/9,385.92,384.85,391.48,384.85,,0.28%
1993/11/8,384.85,383.63,387.82,380.54,,0.32%
1993/11/5,383.63,377.46,383.99,371.82,,1.63%
1993/11/4,377.46,387.93,387.93,376.5,,-2.70%
1993/11/3,387.93,395.32,396.02,386.24,,-1.87%
1993/11/2,395.32,395.03,396.1,391.1,,0.07%
1993/11/1,395.03,390.99,395.43,390.94,,1.03%
1993/10/29,390.99,389.25,392.08,388.81,,0.45%
1993/10/28,389.25,390.25,392.7,388.05,,-0.26%
1993/10/27,390.25,384.6,390.82,384.4,,1.47%
1993/10/26,384.6,387.4,388.08,382.35,,-0.72%
1993/10/25,387.4,388.19,390.18,383.96,,-0.20%
1993/10/22,388.19,387.36,392.68,386.51,,0.21%
1993/10/21,387.36,383.93,387.5,381.32,,0.89%
1993/10/20,383.93,382.73,385.87,382.03,,0.31%
1993/10/19,382.73,389.85,390.36,380.76,,-1.83%
1993/10/18,389.85,392.45,394.22,389.11,,-0.66%
1993/10/15,392.45,391.99,396.2,390.9,,0.12%
1993/10/14,391.99,386.29,392.96,386.29,,1.47%
1993/10/13,386.3,382.56,386.61,382.06,,0.98%
1993/10/12,382.56,380.65,385.2,380.65,,0.50%
1993/10/11,380.65,381.31,383.82,379.12,,-0.17%
1993/10/8,381.31,378,381.36,375.63,,0.88%
1993/10/7,378,380.42,380.95,376.62,,-0.64%
1993/10/6,380.42,381.27,384.83,380.1,,-0.22%
1993/10/5,381.27,384.3,386.52,378.44,,-0.79%
1993/10/4,384.3,382.73,384.82,381.35,,0.39%
1993/10/1,382.81,382.71,384.58,381.23,,0.03%
1993/9/30,382.71,386.89,386.89,382.14,,-1.08%
1993/9/29,386.89,386.02,388.33,382.69,,0.23%
1993/9/28,386.02,382.5,386.09,380.83,,0.92%
1993/9/27,382.5,378.04,382.59,378.04,,1.18%
1993/9/24,378.04,377.06,378.46,374.92,,0.26%
1993/9/23,377.06,374,378.14,373.86,,0.82%
1993/9/22,374,365.64,374.78,365.64,,2.29%
1993/9/21,365.64,367.45,369.75,362.31,,-0.49%
1993/9/20,367.45,366.19,371.07,366.19,,0.34%
1993/9/17,366.19,365.74,368.06,362.42,,0.12%
1993/9/16,365.74,367.32,367.32,364.91,,-0.43%
1993/9/15,367.32,364.19,367.42,362.4,,0.86%
1993/9/14,364.19,367.59,367.59,360.13,,-0.92%
1993/9/13,367.59,370.63,371.75,367.38,,-0.82%
1993/9/10,370.63,368.3,371.89,368.12,,0.63%
1993/9/9,368.3,364.85,369.83,364.85,,0.95%
1993/9/8,364.85,366.68,366.68,358.02,,-0.50%
1993/9/7,366.68,373.7,373.8,365.45,,-1.88%
1993/9/3,373.7,374.56,374.62,371.9,,-0.23%
1993/9/2,374.56,374.16,376.98,373.38,,0.11%
1993/9/1,374.16,372.65,375.3,371.5,,0.41%
1993/8/31,372.65,369.31,372.88,369.31,,0.90%
1993/8/30,369.31,366.5,370.89,366.5,,0.77%
1993/8/27,366.5,364.67,367.04,363.48,,0.50%
1993/8/26,364.67,367.95,367.95,360.7,,-0.89%
1993/8/25,367.95,371,372.2,366.4,,-0.82%
1993/8/24,371,370.49,372.17,369.07,,0.14%
1993/8/23,370.49,370.87,372.17,368.74,,-0.10%
1993/8/20,370.87,370.26,371.4,368.56,,0.16%
1993/8/19,370.26,375.81,375.81,369.8,,-1.48%
1993/8/18,375.81,374.16,379.64,374.16,,0.44%
1993/8/17,374.16,370.6,374.4,369.88,,0.96%
1993/8/16,370.6,360.45,370.73,360.45,,2.82%
1993/8/13,360.45,359.4,361.03,358.44,,0.29%
1993/8/12,359.4,359.63,362.72,356.94,,-0.09%
1993/8/11,359.74,358.64,360.68,358.64,,0.31%
1993/8/10,358.64,362.3,363.1,358.38,,-1.01%
1993/8/9,362.3,363.14,365.37,361.06,,-0.23%
1993/8/6,363.14,362.41,364.83,361.57,,0.20%
1993/8/5,362.41,360.12,362.57,360.12,,0.64%
1993/8/4,360.12,356.23,360.74,355.11,,1.09%
1993/8/3,356.23,355.25,357.41,354.99,,0.28%
1993/8/2,355.25,352.87,356.62,352.87,,0.67%
1993/7/30,352.87,357.33,357.33,350.75,,-1.25%
1993/7/29,357.33,356.81,359.64,356.5,,0.15%
1993/7/28,356.81,352.01,357.36,351.87,,1.36%
1993/7/27,352.01,356.4,356.82,350.87,,-1.23%
1993/7/26,356.4,353.2,357.98,353.07,,0.91%
1993/7/23,353.2,348.35,354.62,348.35,,1.39%
1993/7/22,348.35,352.63,354.43,347.14,,-1.21%
1993/7/21,352.63,355.76,355.76,350.98,,-0.88%
1993/7/20,355.76,349.06,356.33,349.06,,1.92%
1993/7/19,349.06,351.07,351.39,346.51,,-0.57%
1993/7/16,351.07,360.46,360.46,350.11,,-2.61%
1993/7/15,360.46,363.74,363.74,359.98,,-0.90%
1993/7/14,363.74,361.98,366.32,360.11,,0.49%
1993/7/13,361.98,362.87,364.5,361.12,,-0.25%
1993/7/12,362.87,362.46,365.15,360.75,,0.11%
1993/7/9,362.46,360.7,362.88,358.32,,0.49%
1993/7/8,360.7,357.87,361.3,356.93,,0.79%
1993/7/7,357.87,360.8,360.8,355.78,,-0.81%
1993/7/6,360.8,364.21,365.23,359.69,,-0.94%
1993/7/2,364.21,363.73,364.8,361.37,,0.13%
1993/7/1,363.73,366.12,366.51,361.7,,-0.65%
1993/6/30,366.12,365.96,369.78,365.38,,0.04%
1993/6/29,365.96,368.45,369.82,364.79,,-0.68%
1993/6/28,368.45,362.23,368.45,362.23,,1.72%
1993/6/25,362.23,357.82,363.63,357.82,,1.23%
1993/6/24,357.82,354.94,358.6,352.75,,0.81%
1993/6/23,354.94,356.2,357.54,353.7,,-0.35%
1993/6/22,356.2,357.87,359.14,355.38,,-0.47%
1993/6/21,357.87,357.96,358.68,355,,-0.03%
1993/6/18,357.96,364.01,365.77,357.96,,-1.66%
1993/6/17,364.01,365.01,365.86,362.25,,-0.27%
1993/6/16,365.01,366.98,368.38,362.15,,-0.54%
1993/6/15,366.98,367.14,369.56,366.51,,-0.04%
1993/6/14,367.14,363.07,367.93,363.07,,1.12%
1993/6/11,363.07,359.55,364.11,359.55,,0.98%
1993/6/10,359.55,360.25,360.56,356.44,,-0.19%
1993/6/9,360.25,360.74,363.23,358.13,,-0.14%
1993/6/8,360.74,364.36,364.36,359,,-0.99%
1993/6/7,364.36,368.62,371.77,364.32,,-1.16%
1993/6/4,368.62,372.06,372.06,367.99,,-0.92%
1993/6/3,372.06,372.69,373.44,369.38,,-0.17%
1993/6/2,372.69,372.53,374.92,370.38,,0.04%
1993/6/1,372.53,368.11,374.69,368.11,,1.20%
1993/5/28,368.11,372.73,372.73,364.26,,-1.24%
1993/5/27,372.73,374.35,376.53,371.85,,-0.43%
1993/5/26,374.35,366.22,374.4,365.31,,2.22%
1993/5/25,366.22,367.09,367.09,363.88,,-0.24%
1993/5/24,367.09,366.67,369.61,363.31,,0.11%
1993/5/21,366.67,370.46,370.46,364.51,,-1.02%
1993/5/20,370.45,364.68,370.89,364.68,,1.58%
1993/5/19,364.68,356,365.21,354.84,,2.44%
1993/5/18,356,352.67,356.12,352.67,,0.94%
1993/5/17,352.67,349.81,353.11,349.52,,0.82%
1993/5/14,349.8,347.73,350.05,346.82,,0.60%
1993/5/13,347.71,350.96,350.96,345.69,,-0.93%
1993/5/12,350.96,353,353.11,350.34,,-0.58%
1993/5/11,353,354.85,354.85,351.52,,-0.52%
1993/5/10,354.85,353.23,356.52,353.23,,0.46%
1993/5/7,353.23,351.71,354.25,350.94,,0.43%
1993/5/6,351.71,355.35,356.76,351.01,,-1.02%
1993/5/5,355.35,353.28,357.13,350.87,,0.59%
1993/5/4,353.28,344.97,353.73,344.97,,2.41%
1993/5/3,344.97,339.94,345.27,339.94,,1.48%
1993/4/30,339.94,338.98,344.38,338.98,,0.28%
1993/4/29,338.98,339.66,339.66,334.94,,-0.20%
1993/4/28,339.66,334.6,339.93,334.6,,1.51%
1993/4/27,334.6,327.28,334.82,327.28,,2.24%
1993/4/26,327.28,333.66,334.45,326.56,,-1.91%
1993/4/23,333.66,338.48,338.94,332.81,,-1.42%
1993/4/22,338.48,340.19,343.77,337.84,,-0.50%
1993/4/21,340.19,339.06,341.42,336.85,,0.33%
1993/4/20,339.06,337.45,339.57,334.62,,0.48%
1993/4/19,337.45,340.65,341.39,332.92,,-0.94%
1993/4/16,340.65,343.89,345.24,340.38,,-0.94%
1993/4/15,343.89,346.49,346.49,343.07,,-0.75%
1993/4/14,346.49,345.87,347.07,343.78,,0.18%
1993/4/13,345.87,349,351.82,345.71,,-0.90%
1993/4/12,349,341.56,349.73,341.56,,2.18%
1993/4/8,341.56,345.19,345.24,340.44,,-1.05%
1993/4/7,345.19,340.56,345.43,339.52,,1.36%
1993/4/6,340.56,344.7,347.73,340.06,,-1.20%
1993/4/5,344.7,341.18,345.18,339.18,,1.03%
1993/4/2,341.18,354.33,354.33,341.14,,-3.71%
1993/4/1,354.33,359.42,360.75,353.48,,-1.42%
1993/3/31,359.42,357.72,363.18,357.72,,0.48%
1993/3/30,357.72,351.4,357.72,351.4,,1.80%
1993/3/29,351.4,352.64,355.08,351.01,,-0.35%
1993/3/26,352.64,354.38,356.4,351.38,,-0.49%
1993/3/25,354.38,348.5,355.02,348.5,,1.69%
1993/3/24,348.5,348.13,350.04,345.43,,0.11%
1993/3/23,348.13,349.42,353,347.81,,-0.37%
1993/3/22,349.42,351.55,351.55,346.2,,-0.61%
1993/3/19,351.56,355.5,357.92,351.46,,-1.11%
1993/3/18,355.5,355.65,358.62,355.32,,-0.04%
1993/3/17,355.65,363.61,363.61,354.87,,-2.19%
1993/3/16,363.61,364.31,366.54,363.11,,-0.19%
1993/3/15,364.31,362.65,365.06,362.25,,0.46%
1993/3/12,362.65,361.74,363.09,356.44,,0.25%
1993/3/11,361.74,361.26,364.66,361,,0.13%
1993/3/10,361.26,359.4,361.68,358.25,,0.52%
1993/3/9,359.4,359.44,361.41,358.58,,-0.01%
1993/3/8,359.44,355.56,360.33,355.12,,1.09%
1993/3/5,355.56,355.53,358.09,352.7,,0.01%
1993/3/4,355.53,359.96,359.96,352.85,,-1.23%
1993/3/3,359.96,356.21,360.43,355.79,,1.05%
1993/3/2,356.21,349.1,356.79,348.08,,2.04%
1993/3/1,349.1,351.14,352.97,348.28,,-0.58%
1993/2/26,351.14,351.67,353.17,349.25,,-0.15%
1993/2/25,351.67,350.12,351.88,345.69,,0.44%
1993/2/24,350.12,341.24,350.75,338.64,,2.60%
1993/2/23,341.24,340.35,342.68,337.14,,0.26%
1993/2/22,340.35,347.92,348.26,340.08,,-2.18%
1993/2/19,347.92,348.28,351.18,345.5,,-0.10%
1993/2/18,348.28,345.91,353.41,342.81,,0.69%
1993/2/17,345.91,346.89,348.45,341.49,,-0.28%
1993/2/16,346.89,361.19,361.19,343.9,,-3.96%
1993/2/12,361.19,366.32,366.6,361.02,,-1.40%
1993/2/11,366.32,367.3,369.74,365.76,,-0.27%
1993/2/10,367.3,362.95,368.65,362.95,,1.20%
1993/2/9,362.95,365.73,368.94,362.43,,-0.76%
1993/2/8,365.73,369,370.37,364.6,,-0.89%
1993/2/5,369,374.25,374.25,363.99,,-1.40%
1993/2/4,374.25,376.54,378.44,371.98,,-0.61%
1993/2/3,376.54,377.44,379.26,375.71,,-0.24%
1993/2/2,377.44,375.48,377.59,374.25,,0.52%
1993/2/1,375.48,370.56,376.06,370.37,,1.33%
1993/1/29,370.56,370.67,372.72,368.95,,-0.03%
1993/1/28,370.67,372.61,372.61,368.08,,-0.52%
1993/1/27,372.61,379.38,379.38,369.84,,-1.78%
1993/1/26,379.38,381.06,384.68,378.45,,-0.44%
1993/1/25,381.06,377.82,383.43,377.56,,0.86%
1993/1/22,377.82,379.35,381.7,377.39,,-0.40%
1993/1/21,379.34,375.73,380.01,373.94,,0.96%
1993/1/20,375.73,376.02,377.92,374.56,,-0.08%
1993/1/19,376.02,378.75,380.09,375.65,,-0.72%
1993/1/18,378.75,379.24,379.24,375.33,,-0.13%
1993/1/15,379.24,381.34,382.79,375.62,,-0.55%
1993/1/14,381.34,375.85,382.45,375.85,,1.46%
1993/1/13,375.85,367.9,376.44,365.69,,2.16%
1993/1/12,367.9,370.81,371.6,365.14,,-0.78%
1993/1/11,370.81,365.54,371.15,364.53,,1.44%
1993/1/8,365.54,364.01,365.58,361.45,,0.42%
1993/1/7,364.01,366.97,370.57,363.61,,-0.81%
1993/1/6,366.97,360.24,367.25,360.24,,1.87%
1993/1/5,360.24,356.37,360.26,355.36,,1.09%
1993/1/4,356.37,360.19,360.42,355.81,,-1.06%
1992/12/31,360.19,359.94,362.2,359.87,,0.07%
1992/12/30,359.94,359.81,360.94,358.31,,0.04%
1992/12/29,359.81,359.06,362.78,359.06,,0.21%
1992/12/28,359.06,357.56,359.25,356.52,,0.42%
1992/12/24,357.56,356.5,358.05,355.26,,0.30%
1992/12/23,356.5,355.64,357.81,354.94,,0.24%
1992/12/22,355.64,359.33,360.85,353.28,,-1.03%
1992/12/21,359.33,357.89,359.7,355.99,,0.40%
1992/12/18,357.89,356.85,359.79,356.63,,0.29%
1992/12/17,356.85,348.95,357.02,348.95,,2.26%
1992/12/16,348.95,346.94,351.43,346.38,,0.58%
1992/12/15,346.94,349.4,349.4,344.8,,-0.70%
1992/12/14,349.4,350.89,352.28,349.4,,-0.42%
1992/12/11,350.89,354.56,354.56,349.81,,-1.04%
1992/12/10,354.56,357.81,357.81,351.8,,-0.91%
1992/12/9,357.81,360.57,361.41,356.22,,-0.77%
1992/12/8,360.57,361.83,363.2,358.98,,-0.35%
1992/12/7,361.83,358.4,361.9,357.47,,0.96%
1992/12/4,358.4,354.79,359.06,354.43,,1.02%
1992/12/3,354.79,351.57,355.64,350.12,,0.92%
1992/12/2,351.57,352.67,353.49,350.24,,-0.31%
1992/12/1,352.67,350.96,353.39,348.56,,0.49%
1992/11/30,350.96,349.31,351.29,348.02,,0.47%
1992/11/27,349.31,349.66,351.05,348.49,,-0.10%
1992/11/25,349.66,349.98,350.87,348.6,,-0.09%
1992/11/24,349.98,343.44,350.89,343.44,,1.90%
1992/11/23,343.44,348.81,348.81,341.3,,-1.54%
1992/11/20,348.81,346.75,349.89,346.23,,0.59%
1992/11/19,346.75,344.31,348.68,344.31,,0.71%
1992/11/18,344.31,338.23,344.82,337.67,,1.80%
1992/11/17,338.23,344.63,344.63,337.35,,-1.86%
1992/11/16,344.63,348.5,348.61,344.29,,-1.11%
1992/11/13,348.49,346.8,348.58,345.15,,0.49%
1992/11/12,346.8,347.86,349.49,345.58,,-0.30%
1992/11/11,347.86,344.39,349.78,344.38,,1.01%
1992/11/10,344.39,340.58,344.88,339.55,,1.12%
1992/11/9,340.58,338.14,341.79,336.13,,0.72%
1992/11/6,338.14,336.49,338.68,334.48,,0.49%
1992/11/5,336.49,327.76,337,327.24,,2.66%
1992/11/4,327.76,325.96,329.08,324.98,,0.55%
1992/11/3,325.96,330.33,331.04,325.25,,-1.32%
1992/11/2,330.33,329.15,330.56,327.2,,0.36%
1992/10/30,329.15,331.09,331.44,327.08,,-0.59%
1992/10/29,331.09,326.68,332.46,326.68,,1.35%
1992/10/28,326.68,323.93,327.05,322.19,,0.85%
1992/10/27,323.93,327.17,328.61,321.74,,-0.99%
1992/10/26,327.17,325.44,327.45,323.33,,0.53%
1992/10/23,325.44,326.1,328.18,324.95,,-0.20%
1992/10/22,326.1,326.07,327.45,323.47,,0.01%
1992/10/21,326.07,323.38,326.27,323.17,,0.83%
1992/10/20,323.38,322.79,326.69,322.04,,0.18%
1992/10/19,322.79,316.38,322.95,315.64,,2.03%
1992/10/16,316.38,312.13,316.95,310.88,,1.36%
1992/10/15,312.13,309.58,312.56,307.8,,0.82%
1992/10/14,309.58,310.13,311.57,308.38,,-0.18%
1992/10/13,310.13,308.11,311.65,307.82,,0.66%
1992/10/12,308.11,305.63,309.04,305.63,,0.81%
1992/10/9,305.63,308.35,309.13,304.88,,-0.88%
1992/10/8,308.35,305.38,310.02,305.38,,0.97%
1992/10/7,305.38,307.96,310.69,305,,-0.84%
1992/10/6,307.96,303.69,309.04,303.32,,1.41%
1992/10/5,303.69,304.39,304.39,291.96,,-0.23%
1992/10/2,304.39,309.04,309.04,303.67,,-1.50%
1992/10/1,309.04,313.19,313.19,308.78,,-1.33%
1992/9/30,313.19,310.65,313.45,310.23,,0.82%
1992/9/29,310.65,307.87,311.18,306.95,,0.90%
1992/9/28,307.87,310.23,310.23,305.57,,-0.76%
1992/9/25,310.23,317.54,317.73,307.69,,-2.30%
1992/9/24,317.54,315.81,318.32,315.81,,0.55%
1992/9/23,315.81,314.27,316.23,312.39,,0.49%
1992/9/22,314.27,319.25,319.48,313.62,,-1.56%
1992/9/21,319.25,319.91,319.91,316.99,,-0.21%
1992/9/18,319.91,319.24,320.1,317.18,,0.21%
1992/9/17,319.24,318.44,321.18,318.24,,0.25%
1992/9/16,318.44,319.88,321.42,315.8,,-0.45%
1992/9/15,319.88,324.63,324.63,318.11,,-1.46%
1992/9/14,324.63,315.19,324.69,315.19,,3.00%
1992/9/11,315.19,314.81,316.98,314.3,,0.12%
1992/9/10,314.81,309.99,315,309.94,,1.55%
1992/9/9,309.99,305.77,310.28,305.63,,1.38%
1992/9/8,305.77,306.39,306.39,303.79,,-0.20%
1992/9/4,306.39,308.17,308.49,305.73,,-0.58%
1992/9/3,308.17,306.56,309.96,306.56,,0.53%
1992/9/2,306.56,301.97,306.81,301.73,,1.52%
1992/9/1,301.97,299.26,302.07,298.11,,0.91%
1992/8/31,299.26,299.13,299.76,297.02,,0.04%
1992/8/28,299.13,299.46,299.94,298.24,,-0.11%
1992/8/27,299.46,296.2,300.85,296.2,,1.10%
1992/8/26,296.2,292.08,296.82,292.08,,1.41%
1992/8/25,292.08,290.71,292.92,287.63,,0.47%
1992/8/24,290.71,295.69,295.69,290.39,,-1.68%
1992/8/21,295.69,299.43,301.29,293.95,,-1.25%
1992/8/20,299.43,298.31,299.75,297.12,,0.38%
1992/8/19,298.31,300.44,301.75,298.17,,-0.71%
1992/8/18,300.44,300.38,301.29,298.87,,0.02%
1992/8/17,300.38,302.23,302.5,299.89,,-0.61%
1992/8/14,302.23,301.27,302.71,300.96,,0.32%
1992/8/13,301.27,300.95,302.65,300.82,,0.11%
1992/8/12,300.95,302.5,303.63,300.95,,-0.52%
1992/8/11,302.51,304.23,305.64,301.28,,-0.57%
1992/8/10,304.23,303.31,305.29,302,,0.30%
1992/8/7,303.31,304.56,307.18,302.27,,-0.41%
1992/8/6,304.56,306.58,306.58,302.67,,-0.66%
1992/8/5,306.58,311.07,311.07,305.79,,-1.44%
1992/8/4,311.07,312.75,313.49,310.39,,-0.54%
1992/8/3,312.75,310.89,313.34,309.56,,0.60%
1992/7/31,310.89,310.94,311.75,308.89,,-0.02%
1992/7/30,310.94,310.11,311.49,308.79,,0.27%
1992/7/29,310.11,306.75,310.81,306.75,,1.10%
1992/7/28,306.75,301.84,306.78,301.84,,1.63%
1992/7/27,301.84,303.43,303.43,301.11,,-0.52%
1992/7/24,303.43,302.5,304.52,299.93,,0.31%
1992/7/23,302.5,301.17,303.14,300.56,,0.44%
1992/7/22,301.17,305.1,305.25,301.05,,-1.29%
1992/7/21,305.1,300.45,306.01,300.45,,1.55%
1992/7/20,300.44,305.54,305.54,297.59,,-1.67%
1992/7/17,305.54,311.28,311.28,303.3,,-1.84%
1992/7/16,311.28,309.39,311.28,307.13,,0.61%
1992/7/15,309.39,309.25,311.63,308.75,,0.05%
1992/7/14,309.25,304.98,309.52,304.98,,1.40%
1992/7/13,304.98,302.83,306.06,302.22,,0.71%
1992/7/10,302.83,302.19,304.18,300.62,,0.21%
1992/7/9,302.19,297.56,303.4,297.56,,1.56%
1992/7/8,297.56,296.26,297.68,292.8,,0.44%
1992/7/7,296.26,302.4,303.77,295.78,,-2.03%
1992/7/6,302.4,300.88,302.4,297.46,,0.51%
1992/7/2,300.88,306.03,307.71,299.87,,-1.68%
1992/7/1,306.03,301.23,306.52,300.75,,1.59%
1992/6/30,301.23,300.8,302.35,299.63,,0.14%
1992/6/29,300.8,290.03,300.94,290.03,,3.71%
1992/6/26,290.03,291.25,291.25,288.01,,-0.42%
1992/6/25,291.25,295.29,296.02,288.48,,-1.37%
1992/6/24,295.29,297.44,298.06,295.14,,-0.72%
1992/6/23,297.44,295.25,300.1,295.25,,0.74%
1992/6/22,295.25,296.87,296.87,290.46,,-0.55%
1992/6/19,296.87,291.94,297.07,291.94,,1.69%
